23.09.2016 15:17:15,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150525324
23.09.2016 15:17:26,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146599754
23.09.2016 15:17:37,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149216801
23.09.2016 15:17:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148043642
23.09.2016 15:18:03,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149487530
23.09.2016 15:18:16,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148900950
23.09.2016 15:18:28,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150615567
23.09.2016 15:18:43,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149487530
23.09.2016 15:18:53,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150841175
23.09.2016 15:19:06,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149487530
23.09.2016 15:19:17,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150570446
23.09.2016 15:19:27,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146464389
23.09.2016 15:19:37,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152194820
23.09.2016 15:19:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150660689
23.09.2016 15:19:58,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149352165
23.09.2016 15:20:11,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150480203
23.09.2016 15:20:24,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147908277
23.09.2016 15:20:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147637548
23.09.2016 15:20:45,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149938745
23.09.2016 15:20:56,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150796053
23.09.2016 15:21:06,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148991193
23.09.2016 15:21:18,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149668016
23.09.2016 15:21:30,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147547305
23.09.2016 15:21:57,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150209474
23.09.2016 15:22:08,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148043642
23.09.2016 15:22:18,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150119231
23.09.2016 15:22:29,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151337511
23.09.2016 15:22:39,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150435081
23.09.2016 15:22:50,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150886296
23.09.2016 15:23:01,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148494857
23.09.2016 15:23:14,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148404614
23.09.2016 15:23:24,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149983866
23.09.2016 15:23:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148585100
23.09.2016 15:23:45,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150299717
23.09.2016 15:23:55,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150164352
23.09.2016 15:24:08,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150660689
23.09.2016 15:24:18,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151653362
23.09.2016 15:24:33,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151337511
23.09.2016 15:25:22,ОАО "БЭЗ",Двуокись углерода жидкая,876150
23.09.2016 15:29:26,ИП Ольшанников К.В.,Двуокись углерода жидкая,128502
23.09.2016 15:51:04,ОАО "Ивацевичдрев",КАРБАМИД,62059608
23.09.2016 15:55:34,ОАО "Радиоволна",Азот жидкий,34597
23.09.2016 16:01:16,ОАО "Гомельский химический завод",Аммиак жидкий технический,150327296
23.09.2016 16:03:34,ОАО "Гомельский химический завод",Аммиак жидкий технический,145629568
23.09.2016 16:04:09,ОАО "Гомельский химический завод",Аммиак жидкий технический,146950804
23.09.2016 16:04:46,ОАО "Гомельский химический завод",Аммиак жидкий технический,146804000
23.09.2016 16:13:43,UAB KJKK "BEGA",КАРБАМИД,189475341
23.09.2016 16:14:08,UAB KJKK "BEGA",КАРБАМИД,189019926
23.09.2016 16:14:17,UAB KJKK "BEGA",КАРБАМИД,190158668
23.09.2016 16:14:26,UAB KJKK "BEGA",КАРБАМИД,189084966
23.09.2016 16:14:38,UAB KJKK "BEGA",КАРБАМИД,187328208
23.09.2016 16:14:46,UAB KJKK "BEGA",КАРБАМИД,187783624
23.09.2016 16:14:56,UAB KJKK "BEGA",КАРБАМИД,188304215
23.09.2016 16:15:04,UAB KJKK "BEGA",КАРБАМИД,188011399
23.09.2016 16:15:14,UAB KJKK "BEGA",КАРБАМИД,188564510
23.09.2016 16:15:22,UAB KJKK "BEGA",КАРБАМИД,189084966
23.09.2016 16:15:31,UAB KJKK "BEGA",КАРБАМИД,209711318
23.09.2016 16:15:40,UAB KJKK "BEGA",КАРБАМИД,212509122
23.09.2016 16:15:48,UAB KJKK "BEGA",КАРБАМИД,191492530
23.09.2016 16:15:57,UAB KJKK "BEGA",КАРБАМИД,211598155
23.09.2016 16:16:06,UAB KJKK "BEGA",КАРБАМИД,211793411
23.09.2016 16:16:15,UAB KJKK "BEGA",КАРБАМИД,208865391
23.09.2016 16:16:24,UAB KJKK "BEGA",КАРБАМИД,212183786
23.09.2016 16:16:34,UAB KJKK "BEGA",КАРБАМИД,203009352
23.09.2016 16:16:43,UAB KJKK "BEGA",КАРБАМИД,205221661
23.09.2016 16:16:52,UAB KJKK "BEGA",КАРБАМИД,207433969
23.09.2016 16:17:01,UAB KJKK "BEGA",КАРБАМИД,207173674
23.09.2016 16:17:09,UAB KJKK "BEGA",КАРБАМИД,206783298
23.09.2016 16:17:22,UAB KJKK "BEGA",КАРБАМИД,207889385
23.09.2016 16:17:30,UAB KJKK "BEGA",КАРБАМИД,211858451
23.09.2016 16:17:39,UAB KJKK "BEGA",КАРБАМИД,208084640
23.09.2016 16:17:54,UAB KJKK "BEGA",КАРБАМИД,211403035
23.09.2016 16:18:03,UAB KJKK "BEGA",КАРБАМИД,203725063
23.09.2016 16:18:12,UAB KJKK "BEGA",КАРБАМИД,206067452
23.09.2016 16:18:21,UAB KJKK "BEGA",КАРБАМИД,204180614
23.09.2016 16:18:30,UAB KJKK "BEGA",КАРБАМИД,206392787
23.09.2016 16:18:42,UAB KJKK "BEGA",КАРБАМИД,207043458
23.09.2016 16:18:50,UAB KJKK "BEGA",КАРБАМИД,204180614
23.09.2016 16:18:59,UAB KJKK "BEGA",КАРБАМИД,206327747
23.09.2016 16:19:25,UAB KJKK "BEGA",КАРБАМИД,204831285
23.09.2016 16:19:34,UAB KJKK "BEGA",КАРБАМИД,211533115
23.09.2016 16:19:47,UAB KJKK "BEGA",КАРБАМИД,212183786
23.09.2016 16:27:28,UAB KJKK "BEGA",КАРБАМИД,207824345
23.09.2016 16:27:41,UAB KJKK "BEGA",КАРБАМИД,208409976
23.09.2016 16:27:51,UAB KJKK "BEGA",КАРБАМИД,209125687
23.09.2016 16:28:02,UAB KJKK "BEGA",КАРБАМИД,208344800
23.09.2016 16:28:13,UAB KJKK "BEGA",КАРБАМИД,209190727
23.09.2016 16:28:23,UAB KJKK "BEGA",КАРБАМИД,205807292
23.09.2016 16:28:33,UAB KJKK "BEGA",КАРБАМИД,213680384
23.09.2016 16:28:41,UAB KJKK "BEGA",КАРБАМИД,214526175
23.09.2016 16:28:50,UAB KJKK "BEGA",КАРБАМИД,212248826
23.09.2016 16:28:59,UAB KJKK "BEGA",КАРБАМИД,164424508
23.09.2016 16:29:11,UAB KJKK "BEGA",КАРБАМИД,208084640
23.09.2016 16:30:59,UAB KJKK "BEGA",КАРБАМИД,212248826
23.09.2016 16:40:36,ООО "ТСК "Евразия",Глицерин технический,52357200
23.09.2016 16:44:46,ОАО "Беларуськалий",СУЛЬФАТ АММОНИЯ,21197620
23.09.2016 16:46:29,ИП Ольшанников К.В.,Двуокись углерода жидкая,140184
23.09.2016 16:54:57,ОАО "Беларуськалий",СУЛЬФАТ АММОНИЯ,20542023
23.09.2016 17:08:48,ОАО "Ивацевичдрев",КАРБАМИД,62121618
23.09.2016 17:34:39,ЗАО "Холдинговая компания "Пинскдрев",КАРБАМИД,61600734
23.09.2016 18:38:54,ОАО "Витебскдрев",КАРБАМИД,59554404
23.09.2016 19:09:37,АО "ОРЛЕН Летува",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,238642600
23.09.2016 21:09:35,ОАО "Белшина",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,792881054
23.09.2016 21:15:16,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,84617853
23.09.2016 21:16:18,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,81174256
23.09.2016 21:16:47,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,73682461
23.09.2016 21:17:08,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,76810614
23.09.2016 21:17:31,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,85643046
23.09.2016 21:17:52,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,64744881
23.09.2016 21:18:16,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,77047197
23.09.2016 21:18:36,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,64928890
23.09.2016 21:18:56,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,85248741
23.09.2016 21:19:18,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,84985871
23.09.2016 21:23:40,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,75496264
23.09.2016 21:24:01,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,84775575
23.09.2016 21:24:21,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82593754
23.09.2016 21:24:41,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,85012158
23.09.2016 21:25:04,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,85485324
23.09.2016 21:25:24,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,83382364
23.09.2016 21:25:44,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,85064732
23.09.2016 21:26:07,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,84302409
23.09.2016 21:26:27,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,78676991
23.09.2016 21:26:46,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82672615
23.09.2016 21:27:07,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,73445878
23.09.2016 21:27:28,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,83855530
23.09.2016 21:27:49,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,74418497
23.09.2016 21:28:10,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82278310
23.09.2016 21:28:30,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,61459006
23.09.2016 21:28:51,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,74865376
23.09.2016 21:29:12,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,75023098
23.09.2016 21:29:33,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,83829243
23.09.2016 21:29:54,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,80806238
23.09.2016 21:30:17,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,56858781
23.09.2016 21:30:47,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,74523645
23.09.2016 21:31:08,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,56753633
23.09.2016 21:31:28,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,83119494
23.09.2016 21:31:51,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,73025286
23.09.2016 21:32:11,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,83829243
23.09.2016 21:32:30,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,72604694
23.09.2016 21:32:51,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,74970524
23.09.2016 21:33:13,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,73077860
23.09.2016 21:33:34,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,79781045
23.09.2016 21:33:56,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82541180
23.09.2016 21:34:17,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82909198
23.09.2016 21:34:39,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82488606
23.09.2016 21:35:00,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,81673709
23.09.2016 21:35:20,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,81778857
23.09.2016 21:35:42,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,82278310
23.09.2016 21:36:03,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,83119494
23.09.2016 21:36:25,UAB KJKK "BEGA",СУЛЬФАТ АММОНИЯ,61564154
23.09.2016 21:59:20,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,СУЛЬФАТ АММОНИЯ,56648485
23.09.2016 21:59:58,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,СУЛЬФАТ АММОНИЯ,83487512
23.09.2016 22:00:19,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,СУЛЬФАТ АММОНИЯ,55886162
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,214277085
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,232955647
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,212933655
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,209037708
24.09.2016 00:00:00,АО "ОРЛЕН Летува",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,229354712
24.09.2016 00:00:00,АО "ОРЛЕН Летува",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,234174776
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,233765233
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,209642252
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,213806885
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,219046262
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,219785148
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,217434146
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,216292230
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,236783066
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,235679011
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,239506429
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,213269513
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,214411428
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,218576061
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,218643233
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,219785148
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,234501270
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,240978503
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,211858911
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,216292230
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,217098288
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,216225059
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,239506429
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,217837175
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,218441718
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,219717977
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,241346521
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,240536799
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,217098288
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,214612943
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,215620515
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,216560916
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,215284658
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,242303342
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,204691780
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,237739886
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,248044402
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,243112928
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,218710404
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,221531607
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,242818595
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД ГРАНУЛИРОВАННЫЙ,240168781
24.09.2016 00:00:00,ЗАО "Маритина",КАПРОЛАКТАМ (кристаллический),522671386
24.09.2016 00:00:00,ЗАО "Маритина",КАПРОЛАКТАМ (кристаллический),522629453
24.09.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,220725549
24.09.2016 00:00:00,ЗАО "Маритина",КАПРОЛАКТАМ (кристаллический),521832730
24.09.2016 00:00:00,ЗАО "Маритина",КАПРОЛАКТАМ (кристаллический),523006848
24.09.2016 08:04:24,ОАО "Гродно Азот" цех полиамид,БУТЫЛКИ ПОЛИМЕРНЫЕ (БТ-III-1-ПЭНД-БХ-1,0),131700
24.09.2016 08:04:24,ОАО "Гродно Азот" цех полиамид,КАНИСТРЫ ПОЛИЭТИЛЕНОВЫЕ МАРКА А (3Н1/Y-5, в комплекте с колп,43950
24.09.2016 08:10:00,УП "Бакалея",КАРБАМИД мелкой расфасовки по 3 кг пакет,5783200
24.09.2016 08:10:00,УП "Бакалея",АММОФОСКАМИД  МАРКА NPK 5-16-35 по 3 кг пакет,15258400
24.09.2016 08:10:00,УП "Бакалея","КРОТ" В 1Л БУТ. СРЕДСТВО ЧИСТЯЩЕЕ ДЛЯ РАСТВОРЕНИЯ ЗАГРЯЗНЕН,1782000
24.09.2016 08:59:08,ОАО "Гроднопромстрой" завод ЖБК,Двуокись углерода жидкая,56074
24.09.2016 09:12:54,ИООО "Кроноспан",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,43822485
24.09.2016 09:18:41,ОАО "МинскСортСемОвощ",АММОФОСКАМИД  МАРКА NPK 5-16-35 по 3 кг пакет,47682500
24.09.2016 09:18:41,ОАО "МинскСортСемОвощ",КАРБАМИД мелкой расфасовки по 3 кг пакет,28916000
24.09.2016 09:18:41,ОАО "МинскСортСемОвощ",БЕЛВИТО в 0.5л бутылках,4279464
24.09.2016 09:18:41,ОАО "МинскСортСемОвощ",ФУНГИЦИД "АЗОФОС" в 0,5 л бут. по 0,58кг марка М,7774560
24.09.2016 09:18:41,ОАО "МинскСортСемОвощ",Удобрение комплексное жидкое в 1 л п/эт. бут. по,1592640
24.09.2016 09:29:45,УПТК ОАО "ДСТ N6",Кислород технологич.газооб. (в баллонах),700512
24.09.2016 09:58:25,ОАО"БЕЛАЗ"-управляющая ком.холдинга"БЕЛАЗ-ХОЛДИНГ",Двуокись углерода жидкая,6518556
24.09.2016 10:04:38,ОАО "Союзпроммонтаж",Кислород технологич.газооб. (в баллонах),612948
24.09.2016 10:04:53,ЗАО "МЗБН",Двуокись углерода жидкая,9777834
24.09.2016 10:23:32,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148307344
24.09.2016 10:23:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150792690
24.09.2016 10:24:03,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148488097
24.09.2016 10:24:23,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146545008
24.09.2016 10:24:54,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147810275
24.09.2016 10:25:09,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,144737484
24.09.2016 10:25:29,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,145686434
24.09.2016 10:25:51,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148849601
24.09.2016 10:26:05,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149617799
24.09.2016 10:26:18,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150295621
24.09.2016 10:26:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150657125
24.09.2016 10:26:57,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146951701
24.09.2016 10:27:13,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148985166
24.09.2016 10:27:25,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148216968
24.09.2016 10:27:37,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148397720
24.09.2016 10:27:55,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148442909
24.09.2016 10:28:07,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148985166
24.09.2016 10:28:19,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146454632
24.09.2016 10:28:33,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149120730
24.09.2016 10:28:44,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149979304
24.09.2016 10:28:55,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149888928
24.09.2016 10:29:33,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150747502
24.09.2016 10:29:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148849601
24.09.2016 10:29:59,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147810275
24.09.2016 10:30:12,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148397720
24.09.2016 10:30:24,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149030354
24.09.2016 10:30:36,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148488097
24.09.2016 10:30:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148714037
24.09.2016 10:31:00,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149120730
24.09.2016 10:31:13,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148488097
24.09.2016 10:32:00,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149979304
24.09.2016 10:32:13,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151967580
24.09.2016 10:32:27,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151922392
24.09.2016 10:32:38,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147403582
24.09.2016 10:32:50,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150160056
24.09.2016 10:33:03,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147493958
24.09.2016 10:33:25,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150024492
24.09.2016 10:33:38,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148985166
24.09.2016 10:33:50,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,145686434
24.09.2016 10:34:02,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150160056
24.09.2016 10:34:14,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147222830
24.09.2016 10:34:28,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150250433
24.09.2016 10:34:39,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150295621
24.09.2016 10:34:51,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146273880
24.09.2016 10:35:06,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147358394
24.09.2016 10:35:20,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152012768
